B,COM_RAT,Cyclic,D,Dcy*,DIT,DPT*,E,Inner,LCOM,Level,LOC,N,NCLOC,NOAC,NOC,NOIC,OCmax,PDcy,PDpt,STAT,SUB,TCOM_RAT,V,WMC,CBO,CLOC,Command,CONS,CSA,CSO,CSOA,Dcy,DPT,INNER,jf,JLOC,Jm,Level*,MPC,n,NAAC,NAIC,NOOC,NTP,OCavg,OPavg,OSavg,OSmax,Query,RFC,TODO
0.22454685,-0.26798272,0.058433637,-0.3585758,0.1448687,-0.025998965,-0.13920845,0.0,0.0,0.06736444,0.21022427,-0.19383071,0.0124429315,0.07388191,0.059444226,-0.003517243,0.16286835,0.13475788,0.12799078,-0.05390793,0.18486486,0.0039167786,-0.14104295,-0.03740727,0.07549374,0.04934887,0.0964181,-0.0739555,0.038618617,0.008852939,0.16060211,-0.066800855,0.010273811,-0.30337456,0.19982088,-0.010082114,-0.0016346248,-0.0044837883,-0.38019702,-0.2708916,0.10493734,0.11519633,0.1608405,-0.13071238,-0.049023047,-0.7319746,0.0067815287,0.05565387,0.9079506,-0.18752316,-0.02709274,0.006664132
-0.16436851,-0.281623,-0.3886783,0.07960102,-0.40297472,0.005095165,0.16359098,0.0,0.0,-0.027944768,-0.18395902,0.3358695,0.1728035,0.027749822,-0.045206573,-0.0019487487,0.013443458,0.07983421,0.03239761,-0.14763528,0.04712911,-0.0027554242,-0.53130406,0.0044137305,0.07635928,-0.20808785,-0.23111771,0.005376314,0.014837283,-0.08029129,0.13040069,0.09246118,-0.13973653,0.07169416,-0.09627296,0.030637572,-0.14242147,0.07422991,-3.3885212,-0.008359309,-0.09320316,0.080348134,-0.014461381,0.026589194,-0.03324887,0.68216944,-0.06165556,-0.25574222,-0.2515385,0.22735664,0.43590635,0.0031885114
-0.06983733,0.021275936,0.09362453,-0.34654474,0.23910455,0.0023144518,-0.14814451,0.0,0.0,-0.116439484,-0.2520114,0.5197545,-0.24408728,-0.04358235,-0.24825667,0.0021547682,-0.039380603,-0.038216207,-0.066152796,0.04396372,0.27604482,-0.0019674622,-0.24248132,0.09475069,-0.18271688,-0.334739,0.008107219,0.02670665,0.17436399,0.032021094,-0.04674285,0.10944997,-0.007518721,-0.004971683,-0.15561722,0.07088308,-0.0016346783,-0.0061215637,0.88645077,0.2669704,0.08438937,0.23843914,-0.002178771,-0.013401744,-0.04369763,-1.4895711,-0.07956679,-0.115423806,0.2968004,-0.25455552,-0.021860234,0.0056273537
-0.09162135,0.028055945,0.07787243,-0.2681993,0.124007374,0.01763229,0.5877376,0.0,0.0,-0.26539883,-0.021995137,-0.57614285,-0.12572166,-0.17491427,0.015723893,-0.06550808,-0.01016338,-0.07241123,0.11365502,-0.046988267,-0.07426411,-0.27052772,-0.93467236,-0.013164974,-0.0798172,-0.15166518,-0.025447369,-0.054338824,0.19540575,0.19236553,-0.004543623,-0.024774347,-0.1012847,0.83742595,0.049172983,0.04280196,0.030098341,0.087360434,0.48198614,-0.85079294,-0.022150654,-0.0803242,0.013084748,-0.015660364,-0.060094036,0.18426722,0.07725916,-0.13974631,0.27499086,-0.24687201,-0.39150476,0.019469844
-0.020410946,-0.29913682,0.043675724,-0.22348195,0.17350866,0.021085648,-0.053737503,0.0,0.0,-0.023322927,0.22331733,-0.34108937,0.005640165,0.048937105,-0.33848068,0.00047178753,-0.15700671,0.14894865,0.11056032,0.0006819777,0.14039668,0.0038460195,0.06674934,-0.29591128,-0.05278085,0.10660248,-0.03148132,-0.107411206,0.054493036,-0.099982224,-0.042004384,-0.065435745,0.040683948,-0.45384932,0.567223,-0.010082114,-0.0025368999,-0.003933524,0.365614,-0.25133505,0.11699265,-0.5121726,0.15637931,-0.018130485,-0.04802619,-0.64475226,-0.22709244,0.023119852,0.969149,0.7016428,-0.063372545,-0.06999518
0.12483388,-0.028625628,-0.052862987,0.9370839,-0.18892737,0.014795735,0.041943528,0.0,0.0,0.009052527,0.31923315,0.6670166,-0.020219954,-0.033840872,-0.012536574,-0.0006500548,-0.27872384,-0.06950186,-0.066550426,0.08689434,0.040600568,-0.0016819129,0.15726873,0.07837121,-0.059324328,0.24982043,-0.0712329,0.027184155,-0.1777601,0.01148003,-0.06793853,-0.17115375,0.15711297,-0.21970446,-0.013371915,-0.023477735,-0.0025201575,-0.00429697,0.36872423,0.03878522,-0.0895531,0.15885895,0.1748829,0.02402165,-0.037210274,0.35305855,-0.018146493,-0.23785126,0.3194533,0.18065204,0.00023315474,0.019469844
-0.09728394,0.28438395,0.003402722,-0.14216647,-0.09730715,-0.01257758,0.05241526,0.0,0.0,0.023958059,0.31684998,-0.2089118,-0.0070681833,0.054950465,-0.23549154,0.0018513268,-0.013752981,0.26823744,-0.052389726,-0.15117174,0.14154503,0.014942412,0.32120892,-0.0077730855,-0.09779121,-0.15615837,-0.13090838,0.12748297,0.030438375,-0.30970863,0.10965413,-0.1655012,-0.044690914,-0.74520284,0.22973014,-0.007587591,-0.0023765247,-0.004459255,-0.43789184,-0.53409106,0.15295666,-0.53197336,-0.03868917,-0.0064668925,-0.04816014,0.35248917,-0.29041815,0.29867667,-0.08526745,-0.44115084,-0.08634929,0.00315788
-0.10963939,-0.027310338,0.058087476,-0.23862313,0.32933146,0.018975154,0.35714182,0.0,0.0,0.043387186,-0.06472747,-0.28060347,-0.08279273,0.09030305,-0.04920562,0.06528484,-0.003268267,-0.17294672,-0.033512942,0.050443113,0.08029328,-0.0010618856,-0.39883676,-0.0029612116,-0.026330043,0.21149948,-0.121527776,0.013509255,0.15708591,0.18876772,0.034062866,-0.007890483,0.22168772,0.74117476,-0.026895622,-0.0059587243,-0.0018270488,-0.00429697,0.54484326,-0.3693867,0.3132408,0.38831168,0.02034077,-0.0005418509,-0.042974986,0.3119699,-0.27266636,-0.07003991,0.21683207,-0.4726178,0.03285556,0.019469844
0.06521231,-0.03903333,-0.03586861,0.0947993,0.39461055,0.013474992,-0.42126042,0.0,0.0,0.096160725,0.2877286,0.42251292,0.06977413,-0.092439175,-0.0063156616,-0.0012364285,0.121073574,-0.05055897,-0.1718562,-0.2784871,0.3505332,-0.027219733,-0.02333371,0.15985551,-0.021736983,0.18128458,0.016138736,0.011511032,-0.8240879,-0.080230646,-0.03775583,0.0072580194,0.25644952,-0.38715002,-0.017514192,-0.020563789,-0.0018009918,-0.00429697,0.8120459,-0.34451607,-0.05966113,-0.38091466,0.02885597,-0.02227396,-0.033425134,0.27245027,-0.056330744,0.23018833,0.13867827,-0.0653864,-0.15335485,-0.06999518
-0.10332586,-0.24556446,-0.44727552,0.29511076,0.40942508,0.009212952,0.13137166,0.0,0.0,-0.10516807,-0.18364622,0.12948558,0.06647348,0.0073287366,-0.07442509,-0.0019487487,0.008786001,0.13815542,-0.0002660416,-0.09383423,0.092199,-0.002584826,-0.84732187,0.04471896,0.13443531,-0.063895024,-0.06936163,0.019273184,0.025474899,-0.12060651,0.03238704,0.10413719,-0.09491033,-0.48151454,-0.09606908,0.036281116,-0.11392516,-0.0017173205,-3.6775236,0.011990318,-0.093103714,0.08848268,-0.028523158,-0.04368798,-0.032484718,0.77400845,-0.29635367,-0.28690413,-0.13169993,0.053503342,0.2669746,0.0031885114
-0.09781824,0.2499879,-0.07964875,-0.32348365,-0.2572096,0.0078131175,-0.5034246,0.0,0.0,0.026875628,0.29628187,-0.1846834,-0.059209615,0.06504875,-0.12852558,0.0010525327,-0.27525252,0.19316354,-0.28929946,-0.022402167,0.015907131,0.003951234,0.15723014,-0.024451602,-0.008950529,-0.116330005,-0.11160532,-0.087996304,-0.23892264,-0.36801702,0.18225601,-0.14294691,-0.029933706,-0.42932138,0.460808,-0.0064866813,-0.00230296,-0.004398643,0.41891596,-0.2543116,0.15945338,-0.16572095,-0.054350592,-0.012581093,-0.043176204,0.29927933,-0.13697489,0.032149177,-0.29891682,0.80755097,0.028787827,0.005557102
0.15289278,-0.21790303,-0.5089394,0.29403934,-0.7128581,0.009212952,0.08709973,0.0,0.0,-0.015388761,-0.2260491,0.23233224,-0.008100476,-0.010486635,0.006163367,-0.0019487487,-0.014927124,0.12022141,0.036923014,-0.10457949,-0.065931596,-0.002584826,-0.5396678,0.046244994,-0.18547434,-0.013845481,-0.062505126,-0.011057991,-0.022748586,-0.15726255,-0.028188791,0.12029307,-0.17852804,-0.6982429,-0.115198866,0.005936647,-0.039818656,-0.0034383312,-4.1389737,-0.37533766,-0.29614782,0.06258337,-0.039277755,-0.0005752202,-0.032993577,0.6442489,0.23650038,-0.3339023,-0.10495381,-0.49868414,-0.08493347,0.0031885114
-0.053694762,-0.17870322,-0.44727552,0.20947441,0.29017904,0.009212952,0.15694626,0.0,0.0,-0.109231226,-0.18671228,0.40663016,0.06647348,0.0073287366,-0.0697404,-0.0019487487,0.0054509914,0.13815542,-0.0002660416,-0.09383423,0.08551817,-0.002584826,-0.6635288,0.04471896,0.13443531,-0.06058771,-0.016493283,0.02182182,0.022679746,-0.107767805,0.035535872,0.12879975,-0.09491033,-0.5339197,-0.09606908,0.036281116,0.00594208,-0.0034383312,-3.598082,0.17022121,-0.074510954,0.08958431,-0.025796141,-0.03984009,-0.032484718,0.7739584,-0.20205529,-0.2741585,-0.14085715,0.077681415,0.27464792,0.0031885114
0.09395884,-0.24010038,0.14753357,0.6588112,0.17420359,0.0070424275,-0.30174813,0.0,0.0,0.0051261536,-0.015451491,0.5085175,0.079563394,-0.08199574,-0.07721874,0.0021547682,-0.026776392,-0.17395207,0.09428853,0.03821046,-0.40154174,-0.0033197424,-0.4156155,-0.0010960689,-0.054332625,0.08225606,-0.08760391,0.02102793,0.13791823,-0.17967989,0.04007776,0.17142269,0.007378701,0.009869464,-0.0119951805,-0.07876274,-0.042508777,-0.0034383312,1.1312982,0.018693982,-0.02601523,0.28291982,-0.001306782,-0.018739847,-0.045489777,-0.23089153,0.050541878,0.18384203,0.5281576,-0.07308971,-0.08622642,0.019469844
0.051674698,-0.17483315,-0.44727552,0.39329338,0.5047329,0.009212952,0.14784168,0.0,0.0,-0.15735255,-0.18442668,0.06197937,0.0709862,0.009914401,-0.053117722,-0.0019487487,0.008786001,0.1257051,-0.0002660416,-0.09334757,0.14857976,-0.002584826,-0.83547056,0.04471896,0.12987986,-0.08072511,-0.06652011,0.019273184,0.024147462,-0.11932799,0.034104213,0.097284175,-0.09222928,-0.5000689,-0.10028411,0.05595465,-0.012096076,-0.0017173205,-3.6831913,-0.20902862,-0.10073952,0.09927262,-0.03066191,-0.047567304,-0.032484718,0.7518346,-0.28495345,-0.29549536,-0.13339153,0.014392585,0.12045731,0.0031885114
0.202674,0.11381609,-0.25135124,0.685468,0.23845375,-0.0067768395,0.36548668,0.0,0.0,0.024055084,0.19811724,0.36748087,0.06912655,0.0352928,-0.04046763,-0.001979425,0.09072286,0.35306114,0.08898498,0.12137863,0.48751146,0.0002327537,0.7668107,0.10122854,0.06161236,0.21915352,0.02533833,0.025710503,0.089022644,0.1885802,-0.023159426,0.21088524,-0.0008135941,-0.024795095,-0.0553735,-0.017525932,0.015095136,-0.0034383312,0.55754024,1.7627851,-0.0743517,0.17411882,0.05953016,0.057930894,-0.013144056,1.1177759,0.013421254,-0.25045386,0.042496372,0.17547584,0.19733025,0.003311866
0.16829929,0.08297011,-0.20349081,0.22327378,-0.5253027,0.0057772095,-0.19829507,0.0,0.0,0.023817642,0.089002036,0.26518443,0.018509844,-0.061195634,0.015103121,-0.0033227676,-0.19722034,-0.11423541,-0.01835915,-0.09038479,-0.08572212,-0.0018525113,0.6157496,0.08606332,-0.1697906,0.002428235,-0.025289223,-0.016781919,0.07576206,0.19290078,0.051274072,-0.089272305,-0.20134507,-0.25778902,0.16319281,-0.009663269,-0.0016409876,-0.00429697,0.1819659,-0.20210838,-0.37642282,-0.22353794,0.002380312,-0.1545466,-0.033233,0.3944142,-0.24454123,0.27707696,-0.32816097,-0.0933256,-0.15739033,0.002799155
-0.10930693,-0.14834982,-0.09858537,0.094221376,-0.49062052,0.0033516446,0.034023598,0.0,0.0,-0.06714385,-0.1636998,-0.3530798,-0.16508476,-0.21045981,0.030517388,-0.004901167,0.014388843,-0.22131748,-0.03285504,-0.031798817,-0.04956803,-0.005452617,-0.7056119,-0.059870563,-0.039224654,-0.1463747,0.07291973,-0.0052115144,0.054403163,-0.11673268,-0.023257669,-0.013584837,0.00847796,-0.3955572,-0.14249101,0.013288537,0.02103768,0.08529364,-2.2510822,0.16617216,-0.00571543,0.16964187,0.013333092,0.11029106,-0.04801218,0.27164704,0.048954595,-0.19122802,-0.09715525,-0.4800631,-0.098679736,0.0031885114
-0.1641715,-0.22723515,-0.3886783,0.05509281,-0.37998158,0.005095165,0.16359098,0.0,0.0,-0.0041488465,-0.18395902,0.619774,0.1728035,0.027749822,-0.045206573,-0.0019487487,0.013443458,0.07983421,0.03239761,-0.14763528,0.037649125,-0.0027554242,-0.450108,0.0044137305,0.07635928,-0.20478053,0.04778577,0.0065367166,0.014488391,-0.06772919,0.13354953,0.09966287,-0.13607995,0.17958668,-0.09627296,0.030637572,0.028472926,-0.0017173205,-3.1962943,0.102357656,-0.07511912,0.08936301,-0.011734365,0.026589194,-0.025689712,0.65256536,-0.04186125,-0.24565771,-0.2540726,0.2278803,0.346449,0.0031885114
-0.03571652,-0.045064583,0.039527457,-0.32400697,0.035209697,0.0057772095,-0.16261235,0.0,0.0,0.04774254,-0.30195984,0.29160178,-0.20636488,-0.105835594,-0.081481494,-0.0038628085,-0.04255937,-0.22791563,0.010505583,0.111253045,-0.4187472,-0.0050408635,0.41329122,0.09950884,-0.09089726,-0.12060192,-0.04930604,0.0221483,0.16851398,-0.096297435,-0.12802596,-0.02781513,0.017556138,0.23367098,-0.14244561,-0.012660127,-0.0001259048,-0.00429697,0.7940709,-0.21362194,0.0084462,0.20435157,0.009129346,0.051704843,-0.032468773,-0.42011344,0.08619217,-0.79821867,-0.34250686,-0.25229764,0.041196026,0.0019945814
-0.072447784,0.18380685,-0.08969947,-0.05339992,-0.37753233,0.00234819,-0.72724414,0.0,0.0,0.014652369,0.36969513,-0.24825421,-0.096080676,0.082397744,0.07804249,0.0010525327,-0.005038455,0.12162055,-0.36955816,0.043811597,0.03655836,5.0431583e-05,0.36399433,-0.021568436,0.0007608421,-0.1561027,-0.034033135,-0.052774865,-0.6958185,-0.32252997,0.19778807,-0.15676893,-0.007974465,-0.025586344,0.4692105,-0.010082114,-0.002610464,-0.00429697,-0.41622436,-0.35434213,0.09323966,0.06729574,-0.119523644,0.024682911,-0.042191,0.09563995,-0.27174467,0.26104003,-0.11784101,0.7644296,-0.086883895,0.00315788
-0.40408787,0.043079637,0.13095614,0.5391368,0.07969351,0.007728452,-0.2150752,0.0,0.0,-0.053984825,-0.1231834,0.30541897,0.12219098,0.09211173,-0.04554654,-0.018764885,-0.08320347,0.38993576,0.022141501,-0.030090187,0.14127621,0.0007240935,0.542682,0.03747029,0.06682345,-0.11784728,0.059896834,0.022274204,0.33064786,0.09131305,-0.09463823,-0.14595236,0.0024737725,0.18994878,-0.1575995,0.12849003,0.027311157,-0.002018493,0.9850272,1.3441168,-0.033981856,0.1797618,0.26933172,0.03528349,-0.020207148,0.9673117,0.1301101,-0.49191478,-0.17952058,0.36070225,0.17359439,0.0015619862
0.1857075,-0.29956138,-0.4465475,0.22893876,-0.6778521,0.005095165,-0.10536715,0.0,0.0,-0.15669416,-0.231559,0.16200484,-0.017729267,-0.019990116,-0.002881798,-0.0019487487,0.038161755,0.060601987,-0.0013159713,-0.17184976,-0.19866696,-0.002584826,-0.20723052,0.045532785,-0.13699235,-0.16314094,-0.015252032,-0.011486332,-0.017867334,-0.13602245,-0.00974575,0.12419615,-0.13949585,-0.02864005,-0.14196694,0.005936647,0.031172879,-0.0034383312,-3.7230635,-0.38460943,-0.29231265,0.048185572,-0.026099788,0.0043300744,-0.03361991,0.473188,0.22771648,-0.39413548,-0.20293288,-0.54829097,-0.06920438,0.0031885114
0.14175834,-0.022063062,0.020438947,0.011686895,-0.061000086,-0.029919777,0.045410946,0.0,0.0,-0.006844865,-0.15361688,0.56743515,0.100622565,-0.021200009,-0.05646347,-0.0042054476,-0.07042002,-0.10803164,-0.0639554,0.12731493,-0.15324898,-0.0018525113,0.33015335,0.0694544,0.1585156,-0.17674387,-0.027572852,-0.10652051,0.17714316,0.1124198,0.02045808,-0.22975935,0.0021792997,-0.73561066,0.16749044,-0.11883331,-0.020307174,-0.00429697,0.8938113,-0.1720723,-0.31239104,0.21476248,0.21824592,0.003400489,-0.01592454,0.022673635,-0.053767346,-0.47973326,-0.26519653,0.16440043,0.16203666,0.002799155
-0.013118902,-0.072800934,-0.3477829,-0.19914018,-0.32323128,0.0033516446,0.22955969,0.0,0.0,0.008667957,-0.1673728,0.15666372,-0.18771376,-0.091652416,0.051018644,-0.018920565,-0.07495834,-0.09454413,-0.1298536,0.03196793,0.058230124,-0.00055839145,0.48711148,-0.14007303,-0.08444026,0.08154026,-0.02628794,0.00023986073,0.033178557,0.26651716,-0.13611752,-0.09355769,0.16358222,0.12736075,-0.14035629,-0.010850959,0.0075831763,-0.00429697,-1.9654137,1.718544,-0.07594564,0.080051064,-0.011533478,-0.0449796,0.71629333,-1.0551771,-0.34127274,-0.021263793,0.21066028,-0.05977787,-0.24427274,0.0015363747
0.19494908,0.23423678,0.059373666,-0.3533513,-0.36182424,-0.027602375,0.11219112,0.0,0.0,-0.008909996,0.40906203,-0.21339147,0.015272422,0.03875608,0.13125916,-0.003517243,0.09562276,0.110612065,-0.21601051,0.08499299,0.15724653,-5.4782955e-05,0.0055721556,-0.33858666,0.015762657,0.027381163,0.038066205,-0.012161907,0.13238296,0.109030284,0.24251609,-0.0707904,-0.040665053,0.04420186,0.20641178,-0.010082114,-0.0025368994,-0.0044837883,-0.33670014,-0.37643817,0.05749404,0.113144524,-0.012001263,0.036266062,-0.046231464,-1.0559176,-0.109145515,0.1212775,1.017003,-0.120734364,-0.08672067,0.006664132
0.10480422,0.02729306,0.05027465,0.24992645,-0.061967436,0.005755089,0.3671131,0.0,0.0,0.062226184,-0.08941623,0.3695388,0.049788967,-0.0337832,-0.0016644392,-0.018764885,0.034704436,-0.1252964,0.16159226,0.26055124,0.18008885,-0.027049135,0.19396004,0.033388123,-0.09141766,-0.15790781,0.008026165,0.015983777,0.1449947,0.24359992,-0.094521455,-0.19502668,-0.024381828,-0.121364415,-0.01275795,-0.12048954,-0.002500601,-0.00429697,1.0371184,-0.41454667,-0.2165447,0.1808923,0.03184682,-0.046724122,-0.017439507,0.07136788,-0.07865654,-0.5601934,-0.14136109,0.13239801,0.037513357,0.002799155
-0.0817886,0.11694292,0.09243755,-0.37125748,-0.14277062,0.006723226,0.07972966,0.0,0.0,0.009578179,0.21589686,-0.41845217,-0.10202788,-0.15810683,-0.21016645,-0.00069671613,0.029331028,0.059912413,-0.14622264,0.056314673,0.015784558,-0.0017633715,-0.42180878,-0.0447845,-0.07824289,-0.18152006,-0.15137738,0.00029694336,0.08976068,0.041080993,-0.026690328,0.08465525,-0.042344302,-0.62939143,-0.118843846,0.028443115,-0.03587567,-0.0061215637,0.19361918,0.0043599913,-0.015121669,0.17734066,-0.012079587,-0.08907191,-0.06400141,-1.400808,-0.08446617,-0.082982376,0.025146239,-0.22185469,-0.3748566,0.0056273537
0.026056165,0.058867935,0.03028516,-0.4066829,0.04257074,-0.045268506,-0.07992469,0.0,0.0,-0.075761415,0.15492193,-0.21863066,0.011255236,0.056609757,-0.3581568,0.0018513268,-0.13251603,0.062390335,-0.13289966,-0.04438899,0.13279723,-0.16725871,0.06945959,-0.3342934,0.017201826,0.064108305,0.02887956,-0.24017823,0.03286775,-0.039111618,0.03967379,-0.05349907,0.027535101,-0.42659062,0.3017606,-0.010082114,-0.0025368999,-0.003933524,0.34492433,-0.35723287,0.095077366,-0.72936064,0.06447047,-0.006524547,-0.059828613,-0.2532603,0.090596184,-0.03471338,-0.07129406,-0.16985276,-0.060302097,0.019469844
-0.05872385,-0.17483315,-0.44727552,0.35060662,0.5047329,0.009212952,0.13720673,0.0,0.0,-0.15891324,-0.18442668,0.07711635,0.0709862,0.009914401,-0.053117722,-0.0019487487,0.008786001,0.118533015,-0.0002660416,-0.09334757,0.07505968,-0.002584826,-0.83547056,0.04471896,0.12987986,-0.08072511,-0.06652011,0.019273184,0.024147462,-0.11932799,0.027097302,0.097284175,-0.09222928,-0.5000689,-0.10028411,0.05595465,-0.012096076,-0.0017173205,-3.689249,-0.20902862,-0.10073952,0.09927262,-0.03066191,-0.047567304,-0.032484718,0.7518346,-0.28495345,-0.29549536,-0.13339153,0.0040044785,0.12045731,0.0031885114
0.0050184205,0.026327249,-0.35828313,0.4171628,-0.6857545,-0.009512354,-0.18452463,0.0,0.0,0.061454017,0.063841,0.1514534,0.06730831,-0.09898377,0.053162582,-0.0033227676,-0.29308626,-0.109553225,-0.026347952,-0.0873216,-0.3262287,-0.0016819129,0.53206754,0.047406435,-0.2317121,-0.1127877,-0.045904085,-0.011663184,0.055187076,-0.22032595,0.011419782,-0.041383218,-0.0072160335,-0.74403083,0.12131608,-0.057714105,-0.032875635,-0.00429697,0.2196822,-0.19973698,0.013153473,0.2429529,-0.024053538,-0.15264536,-0.0436789,-0.35307267,-0.36514264,0.15352125,0.27591938,-0.12664738,-0.03610843,0.002799155
-0.048709698,0.08504865,0.09617006,-0.05182369,0.1759531,0.0036351944,0.045229707,0.0,0.0,0.07606806,-0.09642782,0.18977107,-0.25451162,-0.09015687,0.12024981,-0.0005022406,-0.007031005,0.038746893,0.17510156,0.034567587,0.17885932,5.779823e-05,0.47797632,0.2740767,-0.06811942,0.024161818,0.037804257,0.035833776,0.17516002,-0.04533082,-0.10874433,0.13122137,-0.039396048,-0.11645511,0.0012854021,-0.010595713,-0.0020349317,-0.0034383312,0.89360625,0.099562466,-0.07261053,-0.17898473,0.018927133,-0.029991902,-0.04303393,-0.54426205,-0.15338941,0.4418074,0.21172556,-0.21844923,0.12475571,0.002799155
-0.1641715,-0.22723515,-0.3886783,0.05509281,-0.37998158,0.005095165,0.16359098,0.0,0.0,-0.0041488465,-0.18395902,0.619774,0.1728035,0.027749822,-0.045206573,-0.0019487487,0.013443458,0.07983421,0.03239761,-0.14763528,0.037649125,-0.0027554242,-0.450108,0.0044137305,0.07635928,-0.20478053,0.04778577,0.0065367166,0.014488391,-0.06772919,0.13354953,0.09966287,-0.13607995,0.17958668,-0.09627296,0.030637572,0.028472926,-0.0017173205,-3.1962943,0.102357656,-0.07511912,0.08936301,-0.011734365,0.026589194,-0.025689712,0.65256536,-0.04186125,-0.24565771,-0.2540726,0.2278803,0.346449,0.0031885114
-0.075339876,0.20282093,0.061027166,-0.62371397,-0.16756472,-0.048464984,-0.0033175354,0.0,0.0,-0.012976511,0.20080668,-0.20717128,0.0052218977,0.03379115,-0.1258078,-0.003517243,0.0843123,0.04020811,-0.2875057,0.06831969,0.18276946,0.004014562,-0.14519902,-0.33885467,0.14592242,0.066144034,-0.004422512,-0.24103013,0.10090473,0.083186254,0.27285358,-0.07494843,0.069876626,-0.460605,0.20562004,-0.010082114,-0.027549021,-0.003933524,0.2971984,-0.306291,0.15782604,-0.023924299,0.05294353,-0.041007992,-0.051708482,-1.0063043,-0.04612773,0.08597585,0.8330685,-0.053775124,-0.10053784,-0.06999518
-0.1641715,-0.22723515,-0.3886783,0.05509281,-0.37998158,0.005095165,0.16359098,0.0,0.0,-0.0041488465,-0.18395902,0.619774,0.1728035,0.027749822,-0.045206573,-0.0019487487,0.013443458,0.07983421,0.03239761,-0.14763528,0.037649125,-0.0027554242,-0.450108,0.0044137305,0.07635928,-0.20478053,0.04778577,0.0065367166,0.014488391,-0.06772919,0.13354953,0.09966287,-0.13607995,0.17958668,-0.09627296,0.030637572,0.028472926,-0.0017173205,-3.1962943,0.102357656,-0.07511912,0.08936301,-0.011734365,0.026589194,-0.025689712,0.65256536,-0.04186125,-0.24565771,-0.2540726,0.2278803,0.346449,0.0031885114
0.01701444,-0.085617796,-0.26449272,0.43950182,-0.2711518,0.005095165,0.07665939,0.0,0.0,0.07686743,-0.21225303,0.06881822,0.014186436,-0.07158253,0.020017648,-0.0019487487,0.045450956,0.04993582,0.028424345,-0.17611493,-0.09858443,-0.0011175949,-0.24366687,0.076188765,-0.20777822,0.07146534,-0.009469244,-0.012023739,0.008521566,0.5133805,-0.059627093,0.13325582,0.127327,0.1727918,-0.12004017,0.0075378995,0.0019932594,-0.0034383312,-3.1293392,-0.3761134,-0.0063431226,-0.09213787,-0.016289638,0.0052846447,-0.026076324,0.5938773,-0.09989367,-0.40707076,-0.31894845,-0.42444506,-0.15024164,0.0031885114
0.04743906,0.01813341,0.08317374,-0.030273326,0.18797815,0.006493344,-0.4406376,0.0,0.0,0.047913965,-0.041341424,-0.5469168,-0.055232428,0.057941124,0.033800248,-0.0038628085,-0.006100826,0.18747818,0.10634193,0.059759088,0.1532422,0.0039299047,0.24841522,-0.028795235,-0.08929796,0.019054538,0.035622668,-0.12775844,0.2946489,0.12215679,-0.036153194,-0.057095114,0.1575645,-0.06850758,-0.28674006,-0.010595713,-0.0029721544,-0.00429697,0.78025734,-0.11571122,0.09652941,-0.00072417967,0.06342874,0.012374432,-0.05492887,-0.47896397,-0.009633668,0.5286285,-0.101122424,0.649936,-0.19465908,0.005557102
0.13646214,0.09138297,-0.019195018,0.48524028,-0.3493138,0.027156677,0.42535242,0.0,0.0,-0.01620233,-0.21188825,0.4261896,0.033265676,-0.057039272,0.06908863,-0.0038934373,-0.16903892,0.28544825,-0.0054826518,0.11040073,-0.39044395,0.00040335208,0.45499694,0.081339315,-0.017406372,-0.13092668,0.016975844,0.024495214,-1.3738108,0.27956906,-0.082077,-0.2070005,0.04152014,0.015057817,-0.19625212,-0.033651624,-0.002098136,-0.00429697,0.6702499,0.10781836,-0.2752943,-0.31082058,-0.015464321,-0.030264396,-0.022930237,1.1903974,-0.03943866,-0.4474694,-0.19359145,-0.4101595,0.027951756,0.002799155
-0.05520607,0.09903273,-0.48285043,0.37037045,0.52291524,0.009212952,0.14878935,0.0,0.0,-0.19048369,-0.18559773,0.35629627,0.07586305,-0.0234082,-0.053117722,-0.0019487487,0.008786001,0.11860736,-0.0002660416,-0.053780913,0.10143663,-0.002584826,-0.89613754,0.04471896,0.17846183,-0.072872885,-0.096206464,0.018112782,0.022826217,-0.12014115,0.0026851466,0.09546977,-0.08420234,-0.4100037,-0.10028411,0.06151583,0.17770475,0.07422991,-3.691958,-0.11200224,-0.10117411,0.11286126,-0.03066191,-0.047567304,-0.03238218,0.71704483,-0.2766797,-0.27490783,-0.12052381,0.0015125796,0.12517557,0.0031885114
0.115567125,0.03321483,0.057779655,-0.39779997,0.22465566,0.011793438,0.16813268,0.0,0.0,0.03667688,0.16232866,-0.36643595,-0.057855416,0.06259324,-0.17954572,0.0022122634,-0.092078656,0.0029368396,0.002103353,-0.09540155,0.12766679,-0.0018233762,-0.27220237,-0.022499545,0.044373184,0.02796489,-0.15220277,-0.16595525,0.17119625,0.13854215,-0.08820969,-0.050003227,-0.018776316,-0.21159297,0.2550659,-0.01091044,-0.0029721544,-0.004398643,0.5728766,-0.44800764,0.1993273,-0.04600679,0.0146904085,-0.019591147,-0.05318415,-0.8764763,-0.1178989,0.13618453,-0.17513669,0.7870239,-0.056383636,0.019469844
